Variable, 1.0, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 1.0, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 1.0, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 0.8, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 0.8, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 0.8, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.7, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.7, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.7, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.6, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.6, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.6, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.5, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.5, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.5, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 0.7, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 0.7, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 0.7, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.4, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.4, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.4, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.3, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.3, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.3, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.2, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.2, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.2, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.1, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.1, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.1, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.0, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 8.0, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 8.0, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.8, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.8, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 7.8, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.6, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.6, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 7.6, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.5, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.5, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 7.5, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.4, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.4, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 7.4, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.3, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.3, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 7.3, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 0.6, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 0.6, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 0.6, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.2, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.2, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 7.2, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.1, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.1, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 7.1, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.0, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 7.0, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 7.0, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 6.8, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 6.8, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 6.8, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 6.7, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 6.7, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 6.7, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 6.5, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 6.5, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 6.5, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 6.4, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 6.4, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 6.4, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 6.3, speed, 0.000000, 0.000000, 0.000000, 99999997952.000000
Variable, 6.3, core_count, 0.000000, 0.000000, 0.000000, 1.000000
Variable, 6.3, speed_used, 0.000000, 0.000000, 0.000000, 99999997952.000000
